Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
anton espiga,RUNNING,16-11-2025,13:45:25,01:00:20,10.71,140,10.7,16.0,05:38,03:44,585,38,61,1,88,,57,,120,116,,,,169.0,64.0,183,50,47,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:15:13,133,13.8,04:22,89,63,,2477.50,,,
,00:15:14,133,13.8,04:22,90,63,,2481.40,,,
,00:15:15,133,13.7,04:22,90,62,,2485.30,,,
,00:15:16,133,13.7,04:22,90,62,,2489.20,,,
,00:15:17,133,13.7,04:22,90,62,,2493.10,,,
,00:15:18,133,13.7,04:22,90,62,,2497.20,,,
,00:15:19,134,13.7,04:22,90,62,,2501.30,,,
,00:15:20,134,13.7,04:22,90,61,,2505.40,,,
,00:15:21,134,13.7,04:22,90,61,,2509.40,,,
,00:15:22,134,13.8,04:22,90,61,,2513.50,,,
,00:15:23,134,13.8,04:21,90,61,,2517.50,,,
,00:15:24,133,13.8,04:21,89,61,,2521.30,,,
,00:15:25,133,13.8,04:20,89,60,,2525.00,,,
,00:15:26,133,13.9,04:20,89,60,,2528.90,,,
,00:15:27,132,13.9,04:19,89,60,,2532.80,,,
,00:15:28,132,13.9,04:19,89,60,,2536.50,,,
,00:15:29,132,13.9,04:19,89,59,,2540.00,,,
,00:15:30,132,13.9,04:19,89,59,,2543.80,,,
,00:15:31,132,13.9,04:19,89,59,,2547.30,,,
,00:15:32,132,13.9,04:19,89,59,,2550.70,,,
,00:15:33,132,13.9,04:18,89,58,,2554.30,,,
,00:15:34,132,13.9,04:18,89,58,,2558.00,,,
,00:15:35,132,13.9,04:18,89,58,,2561.50,,,
,00:15:36,133,13.9,04:18,89,58,,2565.10,,,
,00:15:37,133,13.9,04:18,89,57,,2568.40,,,
,00:15:38,133,13.9,04:19,89,57,,2571.90,,,
,00:15:39,133,13.9,04:20,89,57,,2575.40,,,
,00:15:40,133,13.8,04:20,89,57,,2578.90,,,
,00:15:41,133,13.8,04:21,89,56,,2582.60,,,
,00:15:42,133,13.8,04:21,89,56,,2586.20,,,
,00:15:43,133,13.8,04:21,89,56,,2589.60,,,
,00:15:44,133,13.8,04:21,89,56,,2593.10,,,
,00:15:45,133,13.8,04:21,89,55,,2596.80,,,
,00:15:46,133,13.8,04:22,89,55,,2600.40,,,
,00:15:47,132,13.8,04:22,89,55,,2604.10,,,
,00:15:48,132,13.7,04:22,89,55,,2607.70,,,
,00:15:49,132,13.7,04:22,89,55,,2611.20,,,
,00:15:50,131,13.7,04:22,89,54,,2614.90,,,
,00:15:51,131,13.7,04:22,89,54,,2618.50,,,
,00:15:52,131,13.7,04:22,89,54,,2622.20,,,
,00:15:53,131,13.7,04:23,89,54,,2625.80,,,
,00:15:54,131,13.7,04:23,89,54,,2629.40,,,
,00:15:55,131,13.6,04:24,89,53,,2633.10,,,
,00:15:56,131,13.6,04:25,89,53,,2636.70,,,
,00:15:57,131,13.5,04:26,89,53,,2640.30,,,
,00:15:58,131,13.5,04:27,89,53,,2643.90,,,
,00:15:59,131,13.5,04:27,89,53,,2647.40,,,
,00:16:00,131,13.5,04:27,89,53,,2651.00,,,
,00:16:01,131,13.4,04:28,89,52,,2654.50,,,
,00:16:02,130,13.4,04:29,89,52,,2658.00,,,
,00:16:03,130,13.4,04:29,89,52,,2661.40,,,
,00:16:04,130,13.3,04:30,89,52,,2665.00,,,
,00:16:05,130,13.3,04:30,89,52,,2668.30,,,
,00:16:06,130,13.3,04:31,89,51,,2671.40,,,
,00:16:07,131,13.2,04:33,89,51,,2674.40,,,
,00:16:08,131,12.9,04:39,89,51,,2677.40,,,
,00:16:09,131,12.6,04:46,87,51,,2680.40,,,
,00:16:10,132,12.3,04:53,86,51,,2683.20,,,
,00:16:11,132,12.1,04:58,86,51,,2686.20,,,
,00:16:12,132,11.9,05:02,86,51,,2689.10,,,
,00:16:13,132,11.8,05:06,86,50,,2691.90,,,
,00:16:14,133,11.5,05:12,86,50,,2694.50,,,
,00:16:15,133,11.2,05:20,86,50,,2697.10,,,
,00:16:16,133,10.9,05:30,86,50,,2699.60,,,
,00:16:17,133,10.6,05:39,86,50,,2702.20,,,
,00:16:18,133,10.4,05:47,86,50,,2704.60,,,
,00:16:19,133,10.2,05:53,84,50,,2707.10,,,
,00:16:20,133,10.1,05:57,84,50,,2709.50,,,
,00:16:21,133,10.0,06:01,84,50,,2711.70,,,
,00:16:22,133,9.9,06:04,84,49,,2714.20,,,
,00:16:23,133,9.8,06:07,84,49,,2716.90,,,
,00:16:24,133,9.7,06:09,85,49,,2719.40,,,
,00:16:25,133,9.7,06:12,85,49,,2721.90,,,
,00:16:26,133,9.6,06:14,85,49,,2724.20,,,
,00:16:27,133,9.5,06:18,85,49,,2726.90,,,
,00:16:28,133,9.4,06:21,85,49,,2729.40,,,
,00:16:29,133,9.4,06:24,85,49,,2731.70,,,
,00:16:30,133,9.4,06:25,85,49,,2734.20,,,
,00:16:31,133,9.3,06:25,85,49,,2736.80,,,
,00:16:32,133,9.3,06:25,85,49,,2739.40,,,
,00:16:33,133,9.4,06:24,84,49,,2742.10,,,
,00:16:34,133,9.4,06:22,85,49,,2744.70,,,
,00:16:35,133,9.5,06:19,87,48,,2747.60,,,
,00:16:36,133,9.6,06:16,86,48,,2750.40,,,
,00:16:37,133,9.7,06:13,86,48,,2753.20,,,
,00:16:38,133,9.8,06:07,86,48,,2755.90,,,
,00:16:39,133,10.0,06:01,86,48,,2758.70,,,
,00:16:40,133,10.1,05:56,88,48,,2761.50,,,
,00:16:41,132,10.2,05:52,88,48,,2764.30,,,
,00:16:42,132,10.3,05:49,88,48,,2767.10,,,
,00:16:43,132,10.4,05:47,88,48,,2770.00,,,
,00:16:44,132,10.4,05:47,88,48,,2772.70,,,
,00:16:45,132,10.3,05:48,88,48,,2775.60,,,
,00:16:46,132,10.3,05:50,88,48,,2778.50,,,
,00:16:47,132,10.3,05:51,88,48,,2781.40,,,
,00:16:48,132,10.2,05:52,88,48,,2784.30,,,
,00:16:49,132,10.2,05:53,88,48,,2787.40,,,
,00:16:50,132,10.2,05:53,88,48,,2790.30,,,
,00:16:51,132,10.2,05:54,88,48,,2793.40,,,
,00:16:52,132,10.2,05:54,88,48,,2796.30,,,
,00:16:53,132,10.1,05:55,88,48,,2799.30,,,
,00:16:54,132,10.1,05:55,88,48,,2802.20,,,
,00:16:55,132,10.1,05:55,88,47,,2805.00,,,
,00:16:56,132,10.1,05:55,88,47,,2807.90,,,
,00:16:57,132,10.1,05:56,88,47,,2811.00,,,
,00:16:58,132,10.1,05:56,88,47,,2813.90,,,
,00:16:59,132,10.1,05:56,88,47,,2816.90,,,
,00:17:00,131,10.1,05:56,88,47,,2819.80,,,
,00:17:01,131,10.1,05:56,88,47,,2822.60,,,
,00:17:02,131,10.1,05:56,88,47,,2825.50,,,
,00:17:03,131,10.1,05:56,87,47,,2828.40,,,
,00:17:04,130,10.1,05:56,86,47,,2831.20,,,
,00:17:05,130,10.1,05:56,86,47,,2833.90,,,
,00:17:06,130,10.1,05:56,86,47,,2836.70,,,
,00:17:07,130,10.1,05:57,86,47,,2839.40,,,
,00:17:08,130,10.1,05:58,87,47,,2842.20,,,
,00:17:09,130,10.0,05:58,86,47,,2845.00,,,
,00:17:10,130,10.0,05:59,88,47,,2847.80,,,
,00:17:11,130,10.0,05:59,88,47,,2850.70,,,
,00:17:12,130,10.0,05:59,86,47,,2853.40,,,
,00:17:13,131,10.0,06:00,86,47,,2856.20,,,
,00:17:14,131,10.0,06:00,86,47,,2859.20,,,
,00:17:15,131,10.0,06:00,86,47,,2862.00,,,
,00:17:16,131,10.0,06:00,86,47,,2865.00,,,
,00:17:17,131,10.0,06:00,86,47,,2868.00,,,
,00:17:18,131,10.0,06:00,87,47,,2870.90,,,
,00:17:19,131,10.0,05:59,88,47,,2873.90,,,
,00:17:20,130,10.1,05:58,88,47,,2876.80,,,
,00:17:21,130,10.1,05:57,87,47,,2879.90,,,
,00:17:22,131,10.1,05:56,86,47,,2882.80,,,
,00:17:23,131,10.1,05:55,86,47,,2885.80,,,
,00:17:24,131,10.2,05:55,87,47,,2888.90,,,
,00:17:25,131,10.2,05:54,88,47,,2891.90,,,
,00:17:26,131,10.2,05:54,88,47,,2895.00,,,
,00:17:27,130,10.2,05:54,88,47,,2898.00,,,
,00:17:28,130,10.2,05:53,88,47,,2900.90,,,
,00:17:29,130,10.2,05:53,88,47,,2903.80,,,
,00:17:30,130,10.2,05:53,88,47,,2906.60,,,
,00:17:31,130,10.2,05:53,88,47,,2909.80,,,
,00:17:32,130,10.2,05:52,88,47,,2912.90,,,
,00:17:33,130,10.2,05:51,88,47,,2915.80,,,
,00:17:34,130,10.3,05:51,88,47,,2918.70,,,
,00:17:35,130,10.3,05:50,88,47,,2921.70,,,
,00:17:36,130,10.3,05:49,88,47,,2924.80,,,
,00:17:37,130,10.3,05:48,88,47,,2927.90,,,
,00:17:38,130,10.4,05:48,88,47,,2931.10,,,
,00:17:39,130,10.4,05:47,86,47,,2934.10,,,
,00:17:40,130,10.4,05:46,86,47,,2936.90,,,
,00:17:41,130,10.4,05:46,88,47,,2939.80,,,
,00:17:42,130,10.4,05:46,88,47,,2942.70,,,
,00:17:43,130,10.4,05:46,88,47,,2945.60,,,
,00:17:44,129,10.4,05:46,88,47,,2948.60,,,
,00:17:45,129,10.4,05:45,87,47,,2951.50,,,
,00:17:46,129,10.4,05:45,88,47,,2954.60,,,
,00:17:47,129,10.4,05:45,88,47,,2957.50,,,
,00:17:48,129,10.4,05:45,87,47,,2960.60,,,
,00:17:49,129,10.4,05:45,86,47,,2963.40,,,
,00:17:50,129,10.5,05:44,86,47,,2966.50,,,
,00:17:51,129,10.5,05:44,86,47,,2969.60,,,
,00:17:52,129,10.5,05:44,87,47,,2972.60,,,
,00:17:53,129,10.5,05:44,88,47,,2975.50,,,
,00:17:54,129,10.5,05:44,88,47,,2978.60,,,
,00:17:55,129,10.5,05:44,88,47,,2981.70,,,
,00:17:56,129,10.5,05:44,88,47,,2984.30,,,
,00:17:57,128,10.5,05:44,88,47,,2987.10,,,
,00:17:58,128,10.5,05:44,88,47,,2990.00,,,
,00:17:59,128,10.5,05:44,88,47,,2993.00,,,
,00:18:00,128,10.5,05:42,88,47,,2996.30,,,
,00:18:01,128,10.6,05:39,88,47,,2999.60,,,
,00:18:02,128,10.7,05:37,88,47,,3002.80,,,
,00:18:03,128,10.7,05:37,88,47,,3005.60,,,
,00:18:04,128,10.6,05:40,88,47,,3008.00,,,
,00:18:05,128,10.4,05:46,88,47,,3010.60,,,
,00:18:06,128,10.2,05:55,88,47,,3013.00,,,
,00:18:07,128,9.9,06:03,88,47,,3015.10,,,
,00:18:08,128,9.7,06:11,88,47,,3016.80,,,
,00:18:09,128,9.4,06:23,88,47,,3018.20,,,
,00:18:10,128,9.0,06:39,88,47,,3019.60,,,
,00:18:11,128,8.7,06:52,88,47,,3021.20,,,
,00:18:12,128,8.5,07:04,88,47,,3023.00,,,
,00:18:13,128,8.3,07:12,88,47,,3024.90,,,
,00:18:14,128,8.3,07:14,88,48,,3027.30,,,
,00:18:15,128,8.5,07:03,88,48,,3030.00,,,
,00:18:16,128,8.9,06:45,88,48,,3032.80,,,
,00:18:17,128,9.1,06:35,88,48,,3035.70,,,
,00:18:18,128,9.3,06:29,87,48,,3038.90,,,
,00:18:19,128,9.4,06:24,86,48,,3042.10,,,
,00:18:20,128,9.5,06:17,86,48,,3045.30,,,
,00:18:21,129,9.7,06:10,86,48,,3048.70,,,
,00:18:22,129,9.9,06:04,86,48,,3052.10,,,
,00:18:23,129,10.0,06:00,86,48,,3055.40,,,
,00:18:24,130,10.1,05:58,86,48,,3058.70,,,
,00:18:25,130,10.1,05:56,86,48,,3062.00,,,
,00:18:26,130,10.2,05:51,86,48,,3065.70,,,
,00:18:27,130,10.4,05:45,86,49,,3069.10,,,
,00:18:28,130,10.6,05:38,86,49,,3073.00,,,
,00:18:29,129,10.8,05:32,86,49,,3076.70,,,
,00:18:30,129,11.0,05:29,87,49,,3080.20,,,
,00:18:31,129,11.0,05:29,88,49,,3083.70,,,
,00:18:32,129,10.9,05:30,88,49,,3087.20,,,
,00:18:33,129,10.9,05:31,88,49,,3090.40,,,
,00:18:34,129,10.8,05:32,88,49,,3093.40,,,
,00:18:35,129,11.0,05:28,88,49,,3097.20,,,
,00:18:36,129,11.4,05:16,88,49,,3101.00,,,
,00:18:37,129,11.9,05:03,88,49,,3104.40,,,
,00:18:38,129,12.2,04:55,88,49,,3107.90,,,
,00:18:39,129,12.5,04:49,88,49,,3112.00,,,
,00:18:40,129,12.7,04:44,88,49,,3116.10,,,
,00:18:41,129,12.9,04:39,88,48,,3120.30,,,
,00:18:42,129,13.1,04:35,88,48,,3124.40,,,
,00:18:43,129,13.2,04:33,88,48,,3128.60,,,
,00:18:44,128,13.2,04:34,88,48,,3131.90,,,
,00:18:45,128,12.9,04:39,88,48,,3134.90,,,
,00:18:46,128,12.5,04:48,88,48,,3137.60,,,
,00:18:47,128,12.2,04:55,88,48,,3140.30,,,
,00:18:48,128,11.9,05:01,86,48,,3142.90,,,
,00:18:49,128,11.7,05:07,86,48,,3145.40,,,
,00:18:50,128,11.5,05:12,87,48,,3147.80,,,
,00:18:51,128,11.4,05:16,88,48,,3150.40,,,
,00:18:52,128,11.3,05:20,88,48,,3153.10,,,
,00:18:53,128,11.2,05:21,88,48,,3156.00,,,
,00:18:54,128,11.4,05:17,88,48,,3159.60,,,
,00:18:55,128,11.5,05:12,88,48,,3163.30,,,
,00:18:56,129,11.7,05:08,87,47,,3167.00,,,
,00:18:57,129,11.8,05:06,88,47,,3170.70,,,
,00:18:58,129,11.7,05:08,88,47,,3174.20,,,
,00:18:59,129,11.6,05:10,88,47,,3177.90,,,
,00:19:00,129,11.5,05:12,88,47,,3181.50,,,
,00:19:01,129,11.5,05:13,88,47,,3184.60,,,
,00:19:02,129,11.4,05:15,88,47,,3187.50,,,
,00:19:03,130,11.4,05:17,88,47,,3190.40,,,
,00:19:04,130,11.3,05:18,88,46,,3193.30,,,
,00:19:05,130,11.3,05:19,88,46,,3196.10,,,
,00:19:06,131,11.2,05:20,88,46,,3199.00,,,
,00:19:07,131,11.2,05:21,88,46,,3202.00,,,
,00:19:08,131,11.2,05:21,88,46,,3204.90,,,
,00:19:09,131,11.2,05:21,88,46,,3207.90,,,
,00:19:10,132,11.2,05:21,88,46,,3211.10,,,
,00:19:11,132,11.2,05:21,88,46,,3214.20,,,
,00:19:12,132,11.2,05:21,88,45,,3217.30,,,
,00:19:13,132,11.2,05:22,88,45,,3220.20,,,
,00:19:14,132,11.2,05:22,88,45,,3223.00,,,
,00:19:15,132,11.2,05:22,88,45,,3225.80,,,
,00:19:16,132,11.2,05:22,88,45,,3228.70,,,
,00:19:17,132,11.2,05:22,88,45,,3231.60,,,
,00:19:18,132,11.2,05:22,88,45,,3234.80,,,
,00:19:19,132,11.2,05:21,88,45,,3238.00,,,
,00:19:20,132,11.2,05:21,88,45,,3241.40,,,
,00:19:21,132,11.2,05:20,88,45,,3244.60,,,
,00:19:22,132,11.3,05:19,88,45,,3248.10,,,
,00:19:23,132,11.3,05:19,88,45,,3251.50,,,
,00:19:24,132,11.3,05:18,88,45,,3254.70,,,
,00:19:25,132,11.3,05:18,88,45,,3258.00,,,
,00:19:26,132,11.4,05:17,88,45,,3261.20,,,
,00:19:27,132,11.4,05:17,88,44,,3264.60,,,
,00:19:28,133,11.4,05:16,88,44,,3267.70,,,
,00:19:29,133,11.4,05:16,88,44,,3270.60,,,
,00:19:30,133,11.4,05:16,88,44,,3273.70,,,
,00:19:31,133,11.4,05:16,88,44,,3276.60,,,
,00:19:32,134,11.3,05:18,88,44,,3279.30,,,
,00:19:33,134,11.1,05:24,88,44,,3282.10,,,
,00:19:34,134,10.9,05:31,88,44,,3284.60,,,
,00:19:35,135,10.6,05:38,88,44,,3287.10,,,
,00:19:36,135,10.5,05:44,88,44,,3289.40,,,
,00:19:37,136,10.3,05:50,88,44,,3291.70,,,
,00:19:38,136,10.1,05:56,88,44,,3294.10,,,
,00:19:39,136,10.0,06:01,88,44,,3296.40,,,
,00:19:40,137,9.8,06:06,88,44,,3298.80,,,
,00:19:41,137,9.8,06:09,88,44,,3301.40,,,
,00:19:42,137,9.8,06:09,88,44,,3303.80,,,
,00:19:43,137,9.8,06:08,88,44,,3306.50,,,
,00:19:44,137,9.9,06:05,88,44,,3309.10,,,
,00:19:45,137,10.0,05:59,88,44,,3311.90,,,
,00:19:46,137,10.2,05:53,86,44,,3314.70,,,
,00:19:47,137,10.3,05:49,87,44,,3317.70,,,
,00:19:48,137,10.4,05:46,88,44,,3320.90,,,
,00:19:49,137,10.5,05:44,88,43,,3324.10,,,
,00:19:50,137,10.5,05:42,87,43,,3327.00,,,
,00:19:51,137,10.6,05:39,86,43,,3330.00,,,
,00:19:52,137,10.7,05:37,86,43,,3333.10,,,
,00:19:53,136,10.7,05:35,88,43,,3336.20,,,
,00:19:54,136,10.8,05:34,88,43,,3339.20,,,
,00:19:55,136,10.8,05:34,88,43,,3342.00,,,
,00:19:56,136,10.8,05:34,88,43,,3345.00,,,
,00:19:57,136,10.8,05:33,88,43,,3347.90,,,
,00:19:58,136,10.8,05:33,88,43,,3350.90,,,
,00:19:59,136,10.8,05:33,88,43,,3353.70,,,
,00:20:00,136,10.7,05:37,88,43,,3356.50,,,
,00:20:01,136,10.4,05:45,88,43,,3358.90,,,
,00:20:02,136,10.2,05:54,88,43,,3361.50,,,
,00:20:03,136,10.0,06:00,88,43,,3364.00,,,
,00:20:04,136,10.0,06:01,88,43,,3366.70,,,
,00:20:05,136,10.1,05:58,88,43,,3369.20,,,
,00:20:06,136,10.1,05:55,88,43,,3371.80,,,
,00:20:07,136,10.2,05:53,88,43,,3374.10,,,
,00:20:08,136,10.2,05:51,88,44,,3377.00,,,
,00:20:09,136,10.3,05:50,88,44,,3380.00,,,
,00:20:10,136,10.3,05:50,88,44,,3383.20,,,
,00:20:11,136,10.4,05:48,88,44,,3386.70,,,
,00:20:12,136,10.5,05:44,88,44,,3390.00,,,
,00:20:13,136,10.5,05:41,88,44,,3393.20,,,
,00:20:14,136,10.6,05:40,88,44,,3396.40,,,
,00:20:15,136,10.6,05:41,88,44,,3399.70,,,
,00:20:16,136,10.5,05:42,88,44,,3402.80,,,
,00:20:17,136,10.5,05:43,88,45,,3405.80,,,
,00:20:18,136,10.5,05:43,88,45,,3408.60,,,
,00:20:19,136,10.5,05:44,88,45,,3411.40,,,
,00:20:20,136,10.4,05:45,88,45,,3414.20,,,
,00:20:21,136,10.4,05:45,88,45,,3416.90,,,
,00:20:22,136,10.4,05:46,88,45,,3419.80,,,
,00:20:23,136,10.4,05:46,87,45,,3422.80,,,
,00:20:24,136,10.4,05:46,86,46,,3425.80,,,
,00:20:25,136,10.4,05:47,86,46,,3429.20,,,
,00:20:26,137,10.4,05:47,87,46,,3432.40,,,
,00:20:27,137,10.4,05:47,88,46,,3435.60,,,
,00:20:28,137,10.4,05:47,88,46,,3438.80,,,
,00:20:29,138,10.4,05:47,88,46,,3441.90,,,
,00:20:30,138,10.4,05:48,88,46,,3445.00,,,
,00:20:31,138,10.4,05:48,87,47,,3447.80,,,
,00:20:32,139,10.3,05:48,86,47,,3450.30,,,
,00:20:33,139,10.3,05:49,86,47,,3453.00,,,
,00:20:34,139,10.3,05:49,86,47,,3455.60,,,
,00:20:35,139,10.3,05:50,88,47,,3458.10,,,
,00:20:36,139,10.3,05:50,88,48,,3460.60,,,
,00:20:37,139,10.3,05:50,88,48,,3463.40,,,
,00:20:38,139,10.3,05:50,88,48,,3466.30,,,
,00:20:39,140,10.3,05:50,88,48,,3469.40,,,
,00:20:40,140,10.3,05:49,88,48,,3472.60,,,
,00:20:41,140,10.3,05:48,88,48,,3476.00,,,
,00:20:42,140,10.4,05:47,87,48,,3479.40,,,
,00:20:43,140,10.4,05:47,86,49,,3482.80,,,
,00:20:44,140,10.4,05:46,86,49,,3486.20,,,
,00:20:45,141,10.4,05:46,86,49,,3489.00,,,
,00:20:46,141,10.3,05:49,86,49,,3491.40,,,
,00:20:47,141,10.1,05:58,86,49,,3493.80,,,
,00:20:48,141,9.8,06:07,86,49,,3496.00,,,
,00:20:49,141,9.7,06:13,86,49,,3498.40,,,
,00:20:50,142,9.6,06:16,86,49,,3500.80,,,
,00:20:51,142,9.5,06:18,86,50,,3502.90,,,
,00:20:52,142,9.5,06:20,87,50,,3505.10,,,
,00:20:53,142,9.4,06:24,88,50,,3507.10,,,
,00:20:54,142,9.3,06:29,88,50,,3509.50,,,
,00:20:55,142,9.1,06:34,88,50,,3512.00,,,
,00:20:56,142,9.1,06:37,88,50,,3514.30,,,
,00:20:57,142,9.2,06:33,88,50,,3517.10,,,
,00:20:58,142,9.3,06:25,88,50,,3519.90,,,
,00:20:59,143,9.5,06:17,88,50,,3523.20,,,
,00:21:00,143,9.7,06:12,88,50,,3526.50,,,
,00:21:01,143,9.7,06:10,88,51,,3529.10,,,
,00:21:02,143,9.6,06:15,88,51,,3531.70,,,
,00:21:03,143,9.3,06:26,88,51,,3534.20,,,
,00:21:04,143,9.2,06:32,86,51,,3537.20,,,
,00:21:05,143,9.3,06:28,86,51,,3540.10,,,
,00:21:06,143,9.5,06:21,86,51,,3542.30,,,
,00:21:07,143,9.6,06:15,87,51,,3544.60,,,
,00:21:08,143,9.7,06:11,86,51,,3547.60,,,
,00:21:09,143,9.8,06:08,88,51,,3550.60,,,
,00:21:10,143,9.8,06:06,88,51,,3554.00,,,
,00:21:11,143,9.9,06:04,88,52,,3557.20,,,
,00:21:12,143,9.9,06:02,88,52,,3560.60,,,
,00:21:13,143,10.0,06:01,87,52,,3563.80,,,
,00:21:14,143,10.0,06:00,86,52,,3566.80,,,
,00:21:15,143,10.0,06:00,86,52,,3569.70,,,
,00:21:16,143,10.0,05:59,86,52,,3572.50,,,
,00:21:17,143,10.0,05:59,86,52,,3574.50,,,
,00:21:18,143,10.0,05:59,86,52,,3577.00,,,
,00:21:19,143,10.0,05:58,86,52,,3580.00,,,
,00:21:20,143,10.0,05:58,86,52,,3583.00,,,
,00:21:21,143,10.1,05:57,86,53,,3586.00,,,
,00:21:22,143,10.2,05:53,86,53,,3589.30,,,
,00:21:23,143,10.3,05:48,86,53,,3593.30,,,
,00:21:24,143,10.4,05:46,86,53,,3596.60,,,
,00:21:25,143,10.4,05:46,86,53,,3599.80,,,
,00:21:26,143,10.4,05:47,86,53,,3602.60,,,
,00:21:27,143,10.2,05:52,86,53,,3605.30,,,
,00:21:28,143,10.0,06:00,86,53,,3607.70,,,
,00:21:29,143,9.8,06:07,86,54,,3610.00,,,
,00:21:30,143,9.7,06:13,86,54,,3612.30,,,
,00:21:31,142,9.6,06:17,86,54,,3614.20,,,
,00:21:32,142,9.5,06:17,86,54,,3615.80,,,
,00:21:33,142,9.6,06:17,86,54,,3618.20,,,
,00:21:34,142,9.6,06:16,86,54,,3620.70,,,
,00:21:35,142,9.6,06:15,86,54,,3623.40,,,
,00:21:36,142,9.6,06:15,87,55,,3626.30,,,
,00:21:37,142,9.7,06:11,88,55,,3629.80,,,
,00:21:38,142,9.9,06:04,88,55,,3633.40,,,
,00:21:39,143,10.0,06:01,88,55,,3636.50,,,
,00:21:40,143,10.0,06:01,86,55,,3639.70,,,
,00:21:41,143,9.9,06:02,86,55,,3642.70,,,
,00:21:42,143,9.9,06:04,86,55,,3645.50,,,
,00:21:43,144,9.8,06:06,86,55,,3648.10,,,
,00:21:44,144,9.7,06:10,86,55,,3650.60,,,
,00:21:45,144,9.6,06:16,86,55,,3652.70,,,
,00:21:46,145,9.5,06:18,86,56,,3654.70,,,
,00:21:47,145,9.5,06:18,86,56,,3657.00,,,
,00:21:48,145,9.5,06:18,86,56,,3659.70,,,
,00:21:49,146,9.5,06:18,87,56,,3662.20,,,
,00:21:50,146,9.5,06:18,86,56,,3664.70,,,
,00:21:51,146,9.5,06:18,86,56,,3667.30,,,
,00:21:52,147,9.5,06:18,87,56,,3669.70,,,
,00:21:53,147,9.5,06:18,86,56,,3672.20,,,
,00:21:54,147,9.5,06:18,88,57,,3675.00,,,
,00:21:55,147,9.5,06:18,88,57,,3677.70,,,
,00:21:56,147,9.5,06:18,88,57,,3680.20,,,
,00:21:57,147,9.5,06:17,88,57,,3682.70,,,
,00:21:58,148,9.6,06:16,88,57,,3685.30,,,
,00:21:59,148,9.6,06:16,88,57,,3687.60,,,
,00:22:00,148,9.5,06:17,88,57,,3690.00,,,
,00:22:01,148,9.5,06:19,88,57,,3692.90,,,
,00:22:02,148,9.4,06:22,88,58,,3695.50,,,
,00:22:03,148,9.4,06:22,88,58,,3697.50,,,
,00:22:04,148,9.4,06:22,88,58,,3699.70,,,
,00:22:05,149,9.4,06:22,88,58,,3702.10,,,
,00:22:06,149,9.4,06:21,88,58,,3704.90,,,
,00:22:07,149,9.4,06:21,88,58,,3707.50,,,
,00:22:08,150,9.4,06:21,88,58,,3710.20,,,
,00:22:09,150,9.5,06:21,88,59,,3713.10,,,
,00:22:10,150,9.5,06:21,88,59,,3715.80,,,
,00:22:11,151,9.5,06:21,88,59,,3718.80,,,
,00:22:12,151,9.5,06:20,88,59,,3721.50,,,
,00:22:13,151,9.5,06:20,88,59,,3724.30,,,
,00:22:14,152,9.5,06:20,88,59,,3727.10,,,
,00:22:15,152,9.5,06:20,88,59,,3729.70,,,
,00:22:16,152,9.5,06:19,88,59,,3732.50,,,
,00:22:17,152,9.5,06:19,88,59,,3735.50,,,
,00:22:18,151,9.5,06:17,88,59,,3738.50,,,
,00:22:19,151,9.6,06:15,88,59,,3741.40,,,
,00:22:20,152,9.7,06:12,88,59,,3744.50,,,
,00:22:21,152,9.8,06:08,88,60,,3747.90,,,
,00:22:22,152,10.0,06:01,88,60,,3751.40,,,
,00:22:23,152,10.2,05:54,89,60,,3755.00,,,
,00:22:24,152,10.4,05:48,89,60,,3758.40,,,
,00:22:25,152,10.5,05:43,89,60,,3761.80,,,
,00:22:26,152,10.6,05:41,88,60,,3765.00,,,
,00:22:27,153,10.7,05:37,87,60,,3768.50,,,
,00:22:28,153,10.9,05:30,86,60,,3772.00,,,
,00:22:29,153,11.2,05:22,86,60,,3775.50,,,
,00:22:30,153,11.4,05:16,87,60,,3778.80,,,
,00:22:31,152,11.6,05:11,88,60,,3782.10,,,
,00:22:32,152,11.7,05:08,88,60,,3785.40,,,
,00:22:33,152,11.6,05:10,88,60,,3788.40,,,
,00:22:34,152,11.4,05:16,88,60,,3791.60,,,
,00:22:35,152,11.1,05:24,88,60,,3794.70,,,
,00:22:36,152,10.9,05:30,88,60,,3797.50,,,
,00:22:37,152,10.7,05:35,88,59,,3800.30,,,
,00:22:38,152,10.6,05:40,88,59,,3802.90,,,
,00:22:39,152,10.5,05:44,88,59,,3805.30,,,
,00:22:40,152,10.4,05:47,88,59,,3807.60,,,
,00:22:41,152,10.3,05:50,88,59,,3809.80,,,
,00:22:42,152,10.2,05:52,88,59,,3812.50,,,
,00:22:43,152,10.2,05:54,88,59,,3815.00,,,
,00:22:44,152,10.1,05:55,88,59,,3817.60,,,
,00:22:45,152,10.1,05:56,88,59,,3820.10,,,
,00:22:46,152,10.1,05:58,88,59,,3822.50,,,
