Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Carbohydrate percentage of calories(%),Protein percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
anton espiga,RUNNING,11-11-2025,12:38:56,00:33:06,5.89,141,10.7,15.2,05:37,03:57,324,34,65,1,89,,54,,36,40,,,,169.0,64.0,183,50,47,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:29:29,158,8.6,07:01,88,34,,5174.80,,,
,00:29:30,157,8.8,06:48,88,34,,5177.40,,,
,00:29:31,157,9.2,06:33,88,34,,5179.80,,,
,00:29:32,157,9.4,06:22,88,34,,5182.30,,,
,00:29:33,157,9.6,06:15,88,34,,5185.10,,,
,00:29:34,157,9.8,06:09,89,35,,5188.20,,,
,00:29:35,156,9.9,06:05,90,35,,5191.10,,,
,00:29:36,156,10.0,06:01,89,35,,5194.20,,,
,00:29:37,157,10.0,05:59,90,35,,5197.60,,,
,00:29:38,156,10.3,05:50,90,35,,5200.90,,,
,00:29:39,156,10.7,05:37,90,35,,5203.90,,,
,00:29:40,156,10.9,05:32,89,35,,5208.11,,,
,00:29:41,156,10.8,05:34,89,35,,5212.00,,,
,00:29:42,156,10.7,05:37,89,35,,5215.30,,,
,00:29:43,156,10.5,05:42,89,35,,5218.20,,,
,00:29:44,156,10.4,05:48,90,35,,5221.10,,,
,00:29:45,156,10.3,05:51,90,36,,5223.90,,,
,00:29:46,156,10.2,05:51,90,36,,5226.80,,,
,00:29:47,156,10.2,05:52,90,36,,5229.60,,,
,00:29:48,156,10.2,05:53,89,36,,5232.60,,,
,00:29:49,156,10.2,05:54,89,36,,5234.40,,,
,00:29:50,156,10.1,05:55,89,36,,5237.00,,,
,00:29:51,156,10.1,05:56,89,36,,5239.90,,,
,00:29:52,156,10.2,05:54,89,36,,5243.20,,,
,00:29:53,156,10.3,05:50,89,36,,5246.60,,,
,00:29:54,156,10.5,05:44,89,36,,5250.00,,,
,00:29:55,156,10.6,05:41,89,36,,5252.90,,,
,00:29:56,155,10.5,05:43,89,36,,5255.90,,,
,00:29:57,155,10.6,05:41,89,36,,5259.00,,,
,00:29:58,155,10.8,05:33,89,36,,5262.40,,,
,00:29:59,155,10.9,05:29,89,36,,5265.90,,,
,00:30:00,155,10.9,05:29,89,36,,5269.50,,,
,00:30:01,155,10.9,05:32,90,36,,5272.30,,,
,00:30:02,154,10.7,05:37,89,36,,5275.10,,,
,00:30:03,154,10.6,05:39,89,36,,5278.10,,,
,00:30:04,154,10.7,05:38,89,37,,5281.40,,,
,00:30:05,154,10.8,05:34,89,37,,5284.60,,,
,00:30:06,154,10.9,05:29,89,37,,5287.80,,,
,00:30:07,153,11.1,05:25,90,37,,5290.80,,,
,00:30:08,153,11.3,05:18,90,37,,5294.00,,,
,00:30:09,153,11.8,05:06,90,37,,5298.20,,,
,00:30:10,152,12.7,04:42,90,37,,5302.41,,,
,00:30:11,152,12.7,04:42,90,37,,5306.63,,,
,00:30:12,151,13.2,04:32,90,37,,5310.30,,,
,00:30:13,151,13.0,04:37,90,37,,5313.90,,,
,00:30:14,150,12.8,04:41,90,37,,5317.40,,,
,00:30:15,150,12.7,04:43,90,37,,5321.00,,,
,00:30:16,149,12.6,04:45,89,37,,5324.80,,,
,00:30:17,149,12.5,04:47,89,37,,5328.20,,,
,00:30:18,149,12.4,04:51,89,37,,5330.80,,,
,00:30:19,149,12.1,04:58,90,37,,5333.60,,,
,00:30:20,149,11.9,05:03,90,37,,5335.80,,,
,00:30:21,148,11.7,05:07,90,37,,5339.00,,,
,00:30:22,148,11.6,05:11,90,37,,5342.10,,,
,00:30:23,148,11.5,05:14,90,36,,5345.00,,,
,00:30:24,147,11.4,05:16,90,36,,5347.60,,,
,00:30:25,147,11.4,05:17,90,36,,5350.20,,,
,00:30:26,147,11.3,05:18,90,36,,5352.90,,,
,00:30:27,147,11.3,05:19,90,36,,5355.60,,,
,00:30:28,148,11.3,05:19,90,36,,5359.20,,,
,00:30:29,148,11.5,05:14,90,36,,5362.30,,,
,00:30:30,148,11.7,05:08,90,36,,5365.80,,,
,00:30:31,149,11.8,05:05,90,35,,5369.50,,,
,00:30:32,149,11.8,05:06,90,35,,5373.40,,,
,00:30:33,149,11.7,05:08,90,35,,5377.20,,,
,00:30:34,150,11.6,05:10,90,35,,5380.30,,,
,00:30:35,150,11.6,05:11,90,35,,5383.50,,,
,00:30:36,150,11.5,05:13,90,35,,5386.70,,,
,00:30:37,150,11.5,05:14,90,35,,5389.20,,,
,00:30:38,151,11.4,05:14,90,35,,5393.00,,,
,00:30:39,151,11.4,05:15,90,35,,5396.20,,,
,00:30:40,151,11.4,05:16,90,35,,5398.90,,,
,00:30:41,151,11.4,05:16,89,34,,5401.80,,,
,00:30:42,151,11.4,05:16,89,34,,5404.90,,,
,00:30:43,152,11.4,05:17,89,34,,5408.20,,,
,00:30:44,152,11.3,05:19,89,34,,5411.70,,,
,00:30:45,152,11.1,05:26,89,34,,5414.40,,,
,00:30:46,152,10.7,05:35,89,34,,5417.00,,,
,00:30:47,152,10.5,05:42,89,34,,5419.30,,,
,00:30:48,152,10.5,05:42,90,35,,5421.90,,,
,00:30:49,153,10.7,05:38,90,35,,5424.40,,,
,00:30:50,153,10.8,05:34,90,35,,5427.20,,,
,00:30:51,153,10.9,05:31,90,35,,5430.00,,,
,00:30:52,154,11.0,05:29,90,35,,5432.90,,,
,00:30:53,154,11.0,05:26,90,35,,5435.60,,,
,00:30:54,154,11.1,05:24,90,35,,5439.30,,,
,00:30:55,155,11.2,05:22,90,35,,5443.10,,,
,00:30:56,155,11.2,05:21,90,35,,5446.50,,,
,00:30:57,155,11.3,05:20,90,35,,5449.70,,,
,00:30:58,155,11.3,05:19,90,35,,5453.20,,,
,00:30:59,156,11.3,05:18,90,35,,5456.40,,,
,00:31:00,156,11.3,05:18,90,35,,5459.40,,,
,00:31:01,156,11.3,05:18,90,35,,5462.60,,,
,00:31:02,157,11.3,05:18,90,35,,5465.70,,,
,00:31:03,157,11.5,05:12,90,35,,5468.80,,,
,00:31:04,157,11.9,05:03,90,35,,5473.01,,,
,00:31:05,157,12.4,04:51,90,35,,5477.20,,,
,00:31:06,158,12.8,04:40,90,35,,5481.10,,,
,00:31:07,158,12.8,04:40,90,35,,5485.31,,,
,00:31:08,158,12.7,04:44,90,35,,5489.53,,,
,00:31:09,158,12.5,04:48,90,35,,5493.74,,,
,00:31:10,158,12.3,04:52,90,35,,5497.95,,,
,00:31:11,158,12.2,04:56,90,35,,5502.10,,,
,00:31:12,158,12.0,04:59,90,35,,5505.50,,,
,00:31:13,158,11.9,05:01,90,35,,5508.20,,,
,00:31:14,159,11.9,05:04,90,35,,5511.10,,,
,00:31:15,159,11.8,05:05,90,35,,5514.30,,,
,00:31:16,159,11.7,05:07,90,35,,5517.30,,,
,00:31:17,159,11.7,05:07,90,35,,5520.50,,,
,00:31:18,159,11.8,05:05,90,35,,5523.80,,,
,00:31:19,159,11.8,05:05,90,34,,5527.20,,,
,00:31:20,159,11.8,05:04,90,34,,5530.80,,,
,00:31:21,159,11.9,05:03,90,34,,5534.50,,,
,00:31:22,158,11.9,05:03,90,34,,5538.30,,,
,00:31:23,158,11.9,05:02,92,34,,5541.70,,,
,00:31:24,158,11.9,05:02,91,34,,5545.60,,,
,00:31:25,157,11.9,05:03,91,34,,5548.80,,,
,00:31:26,157,11.9,05:03,91,34,,5552.30,,,
,00:31:27,157,11.9,05:03,91,34,,5556.00,,,
,00:31:28,157,11.9,05:03,91,34,,5559.60,,,
,00:31:29,157,11.9,05:03,91,33,,5563.00,,,
,00:31:30,156,11.9,05:02,91,33,,5566.40,,,
,00:31:31,156,11.9,05:02,91,33,,5569.30,,,
,00:31:32,156,11.9,05:02,91,33,,5573.00,,,
,00:31:33,156,11.9,05:02,91,33,,5576.40,,,
,00:31:34,156,11.9,05:02,91,33,,5579.70,,,
,00:31:35,155,12.0,05:01,92,33,,5583.20,,,
,00:31:36,155,12.0,05:00,93,33,,5587.10,,,
,00:31:37,155,12.0,04:59,93,33,,5590.20,,,
,00:31:38,155,12.1,04:59,93,33,,5593.60,,,
,00:31:39,155,12.1,04:58,92,33,,5597.00,,,
,00:31:40,155,12.1,04:58,91,33,,5600.50,,,
,00:31:41,155,12.1,04:57,92,32,,5603.90,,,
,00:31:42,155,12.1,04:57,91,32,,5607.40,,,
,00:31:43,155,12.1,04:57,93,32,,5610.70,,,
,00:31:44,155,12.2,04:56,92,32,,5613.90,,,
,00:31:45,155,12.2,04:56,91,32,,5617.20,,,
,00:31:46,154,12.2,04:56,91,32,,5620.40,,,
,00:31:47,154,12.1,04:58,92,32,,5623.60,,,
,00:31:48,154,12.0,05:00,93,32,,5627.20,,,
,00:31:49,154,12.0,04:59,91,32,,5630.20,,,
,00:31:50,154,12.1,04:59,91,32,,5633.40,,,
,00:31:51,153,12.1,04:58,91,32,,5636.70,,,
,00:31:52,153,12.1,04:57,91,32,,5640.00,,,
,00:31:53,153,12.2,04:56,91,31,,5643.50,,,
,00:31:54,153,12.2,04:55,91,31,,5646.60,,,
,00:31:55,153,12.3,04:54,91,31,,5650.60,,,
,00:31:56,153,12.3,04:53,93,31,,5654.70,,,
,00:31:57,153,12.3,04:52,93,31,,5657.90,,,
,00:31:58,153,12.3,04:52,93,31,,5662.11,,,
,00:31:59,154,12.4,04:51,93,31,,5665.90,,,
,00:32:00,154,12.4,04:51,93,31,,5669.60,,,
,00:32:01,154,12.4,04:51,92,31,,5673.20,,,
,00:32:02,154,12.4,04:50,91,31,,5677.00,,,
,00:32:03,154,12.4,04:50,91,31,,5680.10,,,
,00:32:04,154,12.4,04:50,93,31,,5683.60,,,
,00:32:05,154,12.4,04:50,93,30,,5687.00,,,
,00:32:06,154,12.4,04:50,91,30,,5690.50,,,
,00:32:07,154,12.4,04:50,91,30,,5693.60,,,
,00:32:08,153,12.4,04:50,91,30,,5697.60,,,
,00:32:09,154,12.4,04:50,93,30,,5701.30,,,
,00:32:10,154,12.4,04:50,92,30,,5705.30,,,
,00:32:11,154,12.4,04:50,91,30,,5708.40,,,
,00:32:12,154,12.4,04:50,91,30,,5712.61,,,
,00:32:13,154,12.4,04:49,91,30,,5716.40,,,
,00:32:14,154,12.5,04:49,91,30,,5720.00,,,
,00:32:15,155,12.5,04:48,91,30,,5723.50,,,
,00:32:16,155,12.6,04:46,91,30,,5727.00,,,
,00:32:17,155,12.8,04:41,91,30,,5730.90,,,
,00:32:18,155,13.0,04:37,91,30,,5735.10,,,
,00:32:19,155,13.1,04:35,91,30,,5738.50,,,
,00:32:20,155,12.8,04:40,93,30,,5742.10,,,
,00:32:21,155,11.1,05:24,93,30,,5744.10,,,
,00:32:22,156,11.1,05:24,93,30,,5745.50,,,
,00:32:23,156,9.4,06:21,93,30,,5747.40,,,
,00:32:24,156,9.6,06:14,93,30,,5749.60,,,
,00:32:25,156,10.0,06:00,93,30,,5751.60,,,
,00:32:26,156,10.5,05:42,93,31,,5752.60,,,
,00:32:27,156,11.1,05:25,93,31,,5754.80,,,
,00:32:28,157,11.6,05:09,93,31,,5757.80,,,
,00:32:29,157,12.1,04:58,93,31,,5762.01,,,
,00:32:30,157,12.6,04:46,93,31,,5766.23,,,
,00:32:31,157,13.1,04:35,93,31,,5770.44,,,
,00:32:32,157,13.5,04:26,93,31,,5774.65,,,
,00:32:33,157,14.0,04:17,93,31,,5778.87,,,
,00:32:34,157,14.4,04:10,93,31,,5783.08,,,
,00:32:35,156,14.6,04:06,93,31,,5787.29,,,
,00:32:36,156,14.8,04:04,92,31,,5791.50,,,
,00:32:37,156,14.8,04:03,93,31,,5795.72,,,
,00:32:38,156,14.6,04:07,91,31,,5799.93,,,
,00:32:39,156,14.3,04:12,91,31,,5804.14,,,
,00:32:40,156,14.1,04:16,91,31,,5808.36,,,
,00:32:41,157,13.9,04:19,92,31,,5812.57,,,
,00:32:42,157,13.8,04:21,92,31,,5816.78,,,
,00:32:43,157,13.7,04:23,91,32,,5821.00,,,
,00:32:44,157,13.6,04:24,91,32,,5825.21,,,
,00:32:45,157,13.6,04:25,91,32,,5829.42,,,
,00:32:46,157,13.6,04:25,93,32,,5833.63,,,
,00:32:47,157,13.6,04:25,93,32,,5837.85,,,
,00:32:48,157,13.6,04:26,93,32,,5842.06,,,
,00:32:49,157,13.6,04:26,91,32,,5846.27,,,
,00:32:50,156,13.6,04:26,91,32,,5850.49,,,
,00:32:51,156,13.6,04:26,91,32,,5854.70,,,
,00:32:52,156,13.6,04:26,90,32,,5858.91,,,
,00:32:53,156,13.6,04:26,89,32,,5863.13,,,
,00:32:54,156,13.3,04:30,87,32,,5867.34,,,
,00:32:55,157,12.9,04:38,86,32,,5870.70,,,
,00:32:56,157,12.6,04:45,86,31,,5873.80,,,
,00:32:57,157,12.3,04:53,86,31,,5877.10,,,
,00:32:58,157,12.0,04:59,86,31,,5879.50,,,
,00:32:59,157,11.7,05:08,86,31,,5881.90,,,
,00:33:00,157,11.3,05:18,86,31,,5884.30,,,
,00:33:01,156,11.0,05:27,86,31,,5886.30,,,
,00:33:02,155,9.7,06:12,86,31,,5888.40,,,
,00:33:03,155,8.4,07:11,86,31,,5890.40,,,
